country_name,date,parameter,product,value,unit
Mexico,2016-12-01,Net Electricity Production,Electricity,22058.403,GWh
Mexico,2016-12-01,Net Electricity Production,Nuclear,1031.494,GWh
Mexico,2016-12-01,Net Electricity Production,Total Combustible Fuels,18594.946,GWh
Mexico,2016-12-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2076.94,GWh
Mexico,2016-12-01,Net Electricity Production,Oil and Petroleum Products,2460.885,GWh
Mexico,2016-12-01,Net Electricity Production,Natural Gas,13945.864,GWh
Mexico,2016-12-01,Net Electricity Production,Combustible Renewables,105.99,GWh
Mexico,2016-12-01,Net Electricity Production,Other Combustible Non-Renewables,5.267,GWh
Mexico,2016-12-01,Net Electricity Production,Hydro,1044.509,GWh
Mexico,2016-12-01,Net Electricity Production,Wind,856.713,GWh
Mexico,2016-12-01,Net Electricity Production,Solar,21.905,GWh
Mexico,2016-12-01,Net Electricity Production,Geothermal,508.836,GWh
Mexico,2016-12-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2537.953,GWh
Mexico,2016-12-01,Total Imports,Electricity,41.599,GWh
Mexico,2016-12-01,Total Exports,Electricity,146.267,GWh
Mexico,2016-12-01,Distribution Losses,Electricity,2897.48,GWh
Mexico,2016-12-01,Final Consumption (Calculated),Electricity,19056.255,GWh
Argentina,2016-12-01,Net Electricity Production,Electricity,12565.147,GWh
Argentina,2016-12-01,Net Electricity Production,Nuclear,535.968,GWh
Argentina,2016-12-01,Net Electricity Production,Total Combustible Fuels,9369.77,GWh
Argentina,2016-12-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",233.181,GWh
Argentina,2016-12-01,Net Electricity Production,Oil and Petroleum Products,1816.128,GWh
Argentina,2016-12-01,Net Electricity Production,Natural Gas,7295.052,GWh
Argentina,2016-12-01,Net Electricity Production,Combustible Renewables,25.409,GWh
Argentina,2016-12-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Argentina,2016-12-01,Net Electricity Production,Hydro,2603.387,GWh
Argentina,2016-12-01,Net Electricity Production,Wind,54.544,GWh
Argentina,2016-12-01,Net Electricity Production,Solar,1.477,GWh
Argentina,2016-12-01,Net Electricity Production,Geothermal,0.0,GWh
Argentina,2016-12-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2684.817,GWh
Brazil,2016-12-01,Net Electricity Production,Electricity,47990.1035,GWh
Brazil,2016-12-01,Net Electricity Production,Nuclear,832.0969,GWh
Brazil,2016-12-01,Net Electricity Production,Total Combustible Fuels,9908.3918,GWh
Brazil,2016-12-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1654.7128,GWh
Brazil,2016-12-01,Net Electricity Production,Oil and Petroleum Products,1081.0781,GWh
Brazil,2016-12-01,Net Electricity Production,Natural Gas,4493.4654,GWh
Brazil,2016-12-01,Net Electricity Production,Combustible Renewables,2674.0439,GWh
Brazil,2016-12-01,Net Electricity Production,Other Combustible Non-Renewables,5.0917,GWh
Brazil,2016-12-01,Net Electricity Production,Hydro,34188.7518,GWh
Brazil,2016-12-01,Net Electricity Production,Wind,3055.253,GWh
Brazil,2016-12-01,Net Electricity Production,Solar,5.61,GWh
Brazil,2016-12-01,Net Electricity Production,Geothermal,0.0,GWh
Brazil,2016-12-01,Net Electricity Production,Other Renewables,0.0,GWh
Brazil,2016-12-01,Net Electricity Production,Not Specified,0.0,GWh
Brazil,2016-12-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",39923.6586,GWh
Chile,2016-11-01,Net Electricity Production,Electricity,6225.073,GWh
Chile,2016-11-01,Net Electricity Production,Total Combustible Fuels,3472.626,GWh
Chile,2016-11-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2199.013,GWh
Chile,2016-11-01,Net Electricity Production,Oil and Petroleum Products,67.169,GWh
Chile,2016-11-01,Net Electricity Production,Natural Gas,888.752,GWh
Chile,2016-11-01,Net Electricity Production,Combustible Renewables,317.692,GWh
Chile,2016-11-01,Net Electricity Production,Hydro,2182.717,GWh
Chile,2016-11-01,Net Electricity Production,Wind,253.466,GWh
Chile,2016-11-01,Net Electricity Production,Solar,316.264,GWh
Chile,2016-11-01,Net Electricity Production,Not Specified,0.0,GWh
Chile,2016-11-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3070.139,GWh
Chile,2016-11-01,Distribution Losses,Electricity,245.421,GWh
Chile,2016-11-01,Final Consumption (Calculated),Electricity,5979.652,GWh
Colombia,2016-11-01,Net Electricity Production,Electricity,6190.634,GWh
Colombia,2016-11-01,Net Electricity Production,Total Combustible Fuels,1595.315,GWh
Colombia,2016-11-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",343.193,GWh
Colombia,2016-11-01,Net Electricity Production,Oil and Petroleum Products,187.052,GWh
Colombia,2016-11-01,Net Electricity Production,Natural Gas,957.416,GWh
Colombia,2016-11-01,Net Electricity Production,Combustible Renewables,107.654,GWh
Colombia,2016-11-01,Net Electricity Production,Hydro,4593.596,GWh
Colombia,2016-11-01,Net Electricity Production,Wind,1.075,GWh
Colombia,2016-11-01,Net Electricity Production,Solar,0.648,GWh
Colombia,2016-11-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4702.973,GWh
Colombia,2016-11-01,Total Imports,Electricity,2.337,GWh
Colombia,2016-11-01,Total Exports,Electricity,0.864,GWh
Colombia,2016-11-01,Distribution Losses,Electricity,540.528,GWh
Colombia,2016-11-01,Final Consumption (Calculated),Electricity,5651.579,GWh
Mexico,2016-11-01,Net Electricity Production,Electricity,22827.221,GWh
Mexico,2016-11-01,Net Electricity Production,Nuclear,1080.936,GWh
Mexico,2016-11-01,Net Electricity Production,Total Combustible Fuels,18828.848,GWh
Mexico,2016-11-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2150.923,GWh
Mexico,2016-11-01,Net Electricity Production,Oil and Petroleum Products,2484.71,GWh
Mexico,2016-11-01,Net Electricity Production,Natural Gas,14080.88,GWh
Mexico,2016-11-01,Net Electricity Production,Combustible Renewables,107.017,GWh
Mexico,2016-11-01,Net Electricity Production,Other Combustible Non-Renewables,5.318,GWh
Mexico,2016-11-01,Net Electricity Production,Hydro,1338.539,GWh
Mexico,2016-11-01,Net Electricity Production,Wind,1072.692,GWh
Mexico,2016-11-01,Net Electricity Production,Solar,28.133,GWh
Mexico,2016-11-01,Net Electricity Production,Geothermal,478.073,GWh
Mexico,2016-11-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3024.454,GWh
Mexico,2016-11-01,Total Imports,Electricity,65.527,GWh
Mexico,2016-11-01,Total Exports,Electricity,138.477,GWh
Mexico,2016-11-01,Distribution Losses,Electricity,3001.415,GWh
Mexico,2016-11-01,Final Consumption (Calculated),Electricity,19752.856,GWh
Argentina,2016-11-01,Net Electricity Production,Electricity,10394.708,GWh
Argentina,2016-11-01,Net Electricity Production,Nuclear,651.717,GWh
Argentina,2016-11-01,Net Electricity Production,Total Combustible Fuels,7181.594,GWh
Argentina,2016-11-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",176.455,GWh
Argentina,2016-11-01,Net Electricity Production,Oil and Petroleum Products,1151.12,GWh
Argentina,2016-11-01,Net Electricity Production,Natural Gas,5821.073,GWh
Argentina,2016-11-01,Net Electricity Production,Combustible Renewables,32.947,GWh
Argentina,2016-11-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Argentina,2016-11-01,Net Electricity Production,Hydro,2514.232,GWh
Argentina,2016-11-01,Net Electricity Production,Wind,45.753,GWh
Argentina,2016-11-01,Net Electricity Production,Solar,1.412,GWh
Argentina,2016-11-01,Net Electricity Production,Geothermal,0.0,GWh
Argentina,2016-11-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2594.344,GWh
Brazil,2016-11-01,Net Electricity Production,Electricity,47887.6639,GWh
Brazil,2016-11-01,Net Electricity Production,Nuclear,814.6761,GWh
Brazil,2016-11-01,Net Electricity Production,Total Combustible Fuels,14006.144,GWh
Brazil,2016-11-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2017.7722,GWh
Brazil,2016-11-01,Net Electricity Production,Oil and Petroleum Products,1259.8523,GWh
Brazil,2016-11-01,Net Electricity Production,Natural Gas,6095.6154,GWh
Brazil,2016-11-01,Net Electricity Production,Combustible Renewables,4627.8125,GWh
Brazil,2016-11-01,Net Electricity Production,Other Combustible Non-Renewables,5.0917,GWh
Brazil,2016-11-01,Net Electricity Production,Hydro,29664.5086,GWh
Brazil,2016-11-01,Net Electricity Production,Wind,3393.92,GWh
Brazil,2016-11-01,Net Electricity Production,Solar,8.415,GWh
Brazil,2016-11-01,Net Electricity Production,Geothermal,0.0,GWh
Brazil,2016-11-01,Net Electricity Production,Other Renewables,0.0,GWh
Brazil,2016-11-01,Net Electricity Production,Not Specified,0.0,GWh
Brazil,2016-11-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",37694.6562,GWh
Chile,2016-10-01,Net Electricity Production,Electricity,6187.853,GWh
Chile,2016-10-01,Net Electricity Production,Total Combustible Fuels,3750.969,GWh
Chile,2016-10-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2284.717,GWh
Chile,2016-10-01,Net Electricity Production,Oil and Petroleum Products,35.53,GWh
Chile,2016-10-01,Net Electricity Production,Natural Gas,948.86,GWh
Chile,2016-10-01,Net Electricity Production,Combustible Renewables,481.862,GWh
Chile,2016-10-01,Net Electricity Production,Hydro,1857.037,GWh
Chile,2016-10-01,Net Electricity Production,Wind,286.905,GWh
Chile,2016-10-01,Net Electricity Production,Solar,292.942,GWh
Chile,2016-10-01,Net Electricity Production,Not Specified,0.0,GWh
Chile,2016-10-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2918.746,GWh
Chile,2016-10-01,Distribution Losses,Electricity,251.268,GWh
Chile,2016-10-01,Final Consumption (Calculated),Electricity,5936.585,GWh
Colombia,2016-10-01,Net Electricity Production,Electricity,6325.345,GWh
Colombia,2016-10-01,Net Electricity Production,Total Combustible Fuels,1865.155,GWh
Colombia,2016-10-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",508.56,GWh
Colombia,2016-10-01,Net Electricity Production,Oil and Petroleum Products,175.131,GWh
Colombia,2016-10-01,Net Electricity Production,Natural Gas,1060.533,GWh
Colombia,2016-10-01,Net Electricity Production,Combustible Renewables,120.931,GWh
Colombia,2016-10-01,Net Electricity Production,Hydro,4458.058,GWh
Colombia,2016-10-01,Net Electricity Production,Wind,1.444,GWh
Colombia,2016-10-01,Net Electricity Production,Solar,0.688,GWh
Colombia,2016-10-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4581.121,GWh
Colombia,2016-10-01,Total Imports,Electricity,2.555,GWh
Colombia,2016-10-01,Total Exports,Electricity,2.081,GWh
Colombia,2016-10-01,Distribution Losses,Electricity,584.065,GWh
Colombia,2016-10-01,Final Consumption (Calculated),Electricity,5741.754,GWh
Mexico,2016-10-01,Net Electricity Production,Electricity,26108.755,GWh
Mexico,2016-10-01,Net Electricity Production,Nuclear,1106.574,GWh
Mexico,2016-10-01,Net Electricity Production,Total Combustible Fuels,20858.476,GWh
Mexico,2016-10-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2307.276,GWh
Mexico,2016-10-01,Net Electricity Production,Oil and Petroleum Products,2763.795,GWh
Mexico,2016-10-01,Net Electricity Production,Natural Gas,15662.453,GWh
Mexico,2016-10-01,Net Electricity Production,Combustible Renewables,119.037,GWh
Mexico,2016-10-01,Net Electricity Production,Other Combustible Non-Renewables,5.915,GWh
Mexico,2016-10-01,Net Electricity Production,Hydro,2430.688,GWh
Mexico,2016-10-01,Net Electricity Production,Wind,1192.066,GWh
Mexico,2016-10-01,Net Electricity Production,Solar,35.293,GWh
Mexico,2016-10-01,Net Electricity Production,Geothermal,485.658,GWh
Mexico,2016-10-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4262.742,GWh
Mexico,2016-10-01,Total Imports,Electricity,168.975,GWh
Mexico,2016-10-01,Total Exports,Electricity,154.927,GWh
Mexico,2016-10-01,Distribution Losses,Electricity,3445.212,GWh
Mexico,2016-10-01,Final Consumption (Calculated),Electricity,22677.591,GWh
Argentina,2016-10-01,Net Electricity Production,Electricity,10553.205,GWh
Argentina,2016-10-01,Net Electricity Production,Nuclear,754.59,GWh
Argentina,2016-10-01,Net Electricity Production,Total Combustible Fuels,7405.849,GWh
Argentina,2016-10-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",173.867,GWh
Argentina,2016-10-01,Net Electricity Production,Oil and Petroleum Products,1183.718,GWh
Argentina,2016-10-01,Net Electricity Production,Natural Gas,6006.182,GWh
Argentina,2016-10-01,Net Electricity Production,Combustible Renewables,42.081,GWh
Argentina,2016-10-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Argentina,2016-10-01,Net Electricity Production,Hydro,2346.972,GWh
Argentina,2016-10-01,Net Electricity Production,Wind,44.446,GWh
Argentina,2016-10-01,Net Electricity Production,Solar,1.348,GWh
Argentina,2016-10-01,Net Electricity Production,Geothermal,0.0,GWh
Argentina,2016-10-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2434.847,GWh
Brazil,2016-10-01,Net Electricity Production,Electricity,49019.2487,GWh
Brazil,2016-10-01,Net Electricity Production,Nuclear,1418.2538,GWh
Brazil,2016-10-01,Net Electricity Production,Total Combustible Fuels,14389.0202,GWh
Brazil,2016-10-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1569.1844,GWh
Brazil,2016-10-01,Net Electricity Production,Oil and Petroleum Products,1210.9424,GWh
Brazil,2016-10-01,Net Electricity Production,Natural Gas,6117.676,GWh
Brazil,2016-10-01,Net Electricity Production,Combustible Renewables,5486.1257,GWh
Brazil,2016-10-01,Net Electricity Production,Other Combustible Non-Renewables,5.0917,GWh
Brazil,2016-10-01,Net Electricity Production,Hydro,29478.2224,GWh
Brazil,2016-10-01,Net Electricity Production,Wind,3725.3373,GWh
Brazil,2016-10-01,Net Electricity Production,Solar,8.415,GWh
Brazil,2016-10-01,Net Electricity Production,Geothermal,0.0,GWh
Brazil,2016-10-01,Net Electricity Production,Other Renewables,0.0,GWh
Brazil,2016-10-01,Net Electricity Production,Not Specified,0.0,GWh
Brazil,2016-10-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",38698.1005,GWh
Chile,2016-09-01,Net Electricity Production,Electricity,6071.708,GWh
Chile,2016-09-01,Net Electricity Production,Total Combustible Fuels,3855.382,GWh
Chile,2016-09-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2447.252,GWh
Chile,2016-09-01,Net Electricity Production,Oil and Petroleum Products,93.564,GWh
Chile,2016-09-01,Net Electricity Production,Natural Gas,831.516,GWh
Chile,2016-09-01,Net Electricity Production,Combustible Renewables,483.05,GWh
Chile,2016-09-01,Net Electricity Production,Hydro,1741.189,GWh
Chile,2016-09-01,Net Electricity Production,Wind,205.033,GWh
Chile,2016-09-01,Net Electricity Production,Solar,270.104,GWh
Chile,2016-09-01,Net Electricity Production,Not Specified,0.0,GWh
Chile,2016-09-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2699.376,GWh
Chile,2016-09-01,Distribution Losses,Electricity,251.268,GWh
Chile,2016-09-01,Final Consumption (Calculated),Electricity,5820.44,GWh
Colombia,2016-09-01,Net Electricity Production,Electricity,6302.459,GWh
Colombia,2016-09-01,Net Electricity Production,Total Combustible Fuels,1643.562,GWh
Colombia,2016-09-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",287.448,GWh
Colombia,2016-09-01,Net Electricity Production,Oil and Petroleum Products,165.204,GWh
Colombia,2016-09-01,Net Electricity Production,Natural Gas,1073.401,GWh
Colombia,2016-09-01,Net Electricity Production,Combustible Renewables,117.509,GWh
Colombia,2016-09-01,Net Electricity Production,Hydro,4654.819,GWh
Colombia,2016-09-01,Net Electricity Production,Wind,3.333,GWh
Colombia,2016-09-01,Net Electricity Production,Solar,0.745,GWh
Colombia,2016-09-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4776.406,GWh
Colombia,2016-09-01,Total Imports,Electricity,6.3,GWh
Colombia,2016-09-01,Total Exports,Electricity,5.728,GWh
Colombia,2016-09-01,Distribution Losses,Electricity,516.778,GWh
Colombia,2016-09-01,Final Consumption (Calculated),Electricity,5786.253,GWh
Mexico,2016-09-01,Net Electricity Production,Electricity,26378.149,GWh
Mexico,2016-09-01,Net Electricity Production,Nuclear,1025.41,GWh
Mexico,2016-09-01,Net Electricity Production,Total Combustible Fuels,21016.583,GWh
Mexico,2016-09-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2301.782,GWh
Mexico,2016-09-01,Net Electricity Production,Oil and Petroleum Products,2788.168,GWh
Mexico,2016-09-01,Net Electricity Production,Natural Gas,15800.579,GWh
Mexico,2016-09-01,Net Electricity Production,Combustible Renewables,120.087,GWh
Mexico,2016-09-01,Net Electricity Production,Other Combustible Non-Renewables,5.967,GWh
Mexico,2016-09-01,Net Electricity Production,Hydro,3112.757,GWh
Mexico,2016-09-01,Net Electricity Production,Wind,712.644,GWh
Mexico,2016-09-01,Net Electricity Production,Solar,36.998,GWh
Mexico,2016-09-01,Net Electricity Production,Geothermal,473.757,GWh
Mexico,2016-09-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4456.243,GWh
Mexico,2016-09-01,Total Imports,Electricity,306.317,GWh
Mexico,2016-09-01,Total Exports,Electricity,188.981,GWh
Mexico,2016-09-01,Distribution Losses,Electricity,3498.539,GWh
Mexico,2016-09-01,Final Consumption (Calculated),Electricity,22996.946,GWh
Argentina,2016-09-01,Net Electricity Production,Electricity,10474.386,GWh
Argentina,2016-09-01,Net Electricity Production,Nuclear,538.127,GWh
Argentina,2016-09-01,Net Electricity Production,Total Combustible Fuels,7683.728,GWh
Argentina,2016-09-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",281.148,GWh
Argentina,2016-09-01,Net Electricity Production,Oil and Petroleum Products,1378.108,GWh
Argentina,2016-09-01,Net Electricity Production,Natural Gas,5981.143,GWh
Argentina,2016-09-01,Net Electricity Production,Combustible Renewables,43.329,GWh
Argentina,2016-09-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Argentina,2016-09-01,Net Electricity Production,Hydro,2206.687,GWh
Argentina,2016-09-01,Net Electricity Production,Wind,44.537,GWh
Argentina,2016-09-01,Net Electricity Production,Solar,1.307,GWh
Argentina,2016-09-01,Net Electricity Production,Geothermal,0.0,GWh
Argentina,2016-09-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2295.86,GWh
Brazil,2016-09-01,Net Electricity Production,Electricity,47100.7348,GWh
Brazil,2016-09-01,Net Electricity Production,Nuclear,1371.1153,GWh
Brazil,2016-09-01,Net Electricity Production,Total Combustible Fuels,14166.589,GWh
Brazil,2016-09-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1818.7877,GWh
Brazil,2016-09-01,Net Electricity Production,Oil and Petroleum Products,1256.4792,GWh
Brazil,2016-09-01,Net Electricity Production,Natural Gas,5290.4041,GWh
Brazil,2016-09-01,Net Electricity Production,Combustible Renewables,5795.8264,GWh
Brazil,2016-09-01,Net Electricity Production,Other Combustible Non-Renewables,5.0917,GWh
Brazil,2016-09-01,Net Electricity Production,Hydro,27969.0949,GWh
Brazil,2016-09-01,Net Electricity Production,Wind,3585.5206,GWh
Brazil,2016-09-01,Net Electricity Production,Solar,8.415,GWh
Brazil,2016-09-01,Net Electricity Production,Geothermal,0.0,GWh
Brazil,2016-09-01,Net Electricity Production,Other Renewables,0.0,GWh
Brazil,2016-09-01,Net Electricity Production,Not Specified,0.0,GWh
Brazil,2016-09-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",37358.8569,GWh
Chile,2016-08-01,Net Electricity Production,Electricity,6366.392,GWh
Chile,2016-08-01,Net Electricity Production,Total Combustible Fuels,3997.258,GWh
Chile,2016-08-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2644.405,GWh
Chile,2016-08-01,Net Electricity Production,Oil and Petroleum Products,33.633,GWh
Chile,2016-08-01,Net Electricity Production,Natural Gas,831.522,GWh
Chile,2016-08-01,Net Electricity Production,Combustible Renewables,487.698,GWh
Chile,2016-08-01,Net Electricity Production,Hydro,1870.59,GWh
Chile,2016-08-01,Net Electricity Production,Wind,271.26,GWh
Chile,2016-08-01,Net Electricity Production,Solar,227.284,GWh
Chile,2016-08-01,Net Electricity Production,Not Specified,0.0,GWh
Chile,2016-08-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2856.832,GWh
Chile,2016-08-01,Distribution Losses,Electricity,251.268,GWh
Chile,2016-08-01,Final Consumption (Calculated),Electricity,6115.124,GWh
Colombia,2016-08-01,Net Electricity Production,Electricity,6493.494,GWh
Colombia,2016-08-01,Net Electricity Production,Total Combustible Fuels,1778.515,GWh
Colombia,2016-08-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",463.501,GWh
Colombia,2016-08-01,Net Electricity Production,Oil and Petroleum Products,168.976,GWh
Colombia,2016-08-01,Net Electricity Production,Natural Gas,1025.366,GWh
Colombia,2016-08-01,Net Electricity Production,Combustible Renewables,120.672,GWh
Colombia,2016-08-01,Net Electricity Production,Hydro,4708.546,GWh
Colombia,2016-08-01,Net Electricity Production,Wind,5.683,GWh
Colombia,2016-08-01,Net Electricity Production,Solar,0.75,GWh
Colombia,2016-08-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4835.651,GWh
Colombia,2016-08-01,Total Imports,Electricity,23.645,GWh
Colombia,2016-08-01,Total Exports,Electricity,3.303,GWh
Colombia,2016-08-01,Distribution Losses,Electricity,749.289,GWh
Colombia,2016-08-01,Final Consumption (Calculated),Electricity,5764.547,GWh
Mexico,2016-08-01,Net Electricity Production,Electricity,28021.496,GWh
Mexico,2016-08-01,Net Electricity Production,Nuclear,1139.116,GWh
Mexico,2016-08-01,Net Electricity Production,Total Combustible Fuels,22239.809,GWh
Mexico,2016-08-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2784.583,GWh
Mexico,2016-08-01,Net Electricity Production,Oil and Petroleum Products,2898.478,GWh
Mexico,2016-08-01,Net Electricity Production,Natural Gas,16425.706,GWh
Mexico,2016-08-01,Net Electricity Production,Combustible Renewables,124.838,GWh
Mexico,2016-08-01,Net Electricity Production,Other Combustible Non-Renewables,6.204,GWh
Mexico,2016-08-01,Net Electricity Production,Hydro,3455.703,GWh
Mexico,2016-08-01,Net Electricity Production,Wind,653.726,GWh
Mexico,2016-08-01,Net Electricity Production,Solar,42.605,GWh
Mexico,2016-08-01,Net Electricity Production,Geothermal,490.537,GWh
Mexico,2016-08-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4767.409,GWh
Mexico,2016-08-01,Total Imports,Electricity,377.568,GWh
Mexico,2016-08-01,Total Exports,Electricity,253.545,GWh
Mexico,2016-08-01,Distribution Losses,Electricity,3723.335,GWh
Mexico,2016-08-01,Final Consumption (Calculated),Electricity,24422.184,GWh
Argentina,2016-08-01,Net Electricity Production,Electricity,11164.818,GWh
Argentina,2016-08-01,Net Electricity Production,Nuclear,504.066,GWh
Argentina,2016-08-01,Net Electricity Production,Total Combustible Fuels,8590.75,GWh
Argentina,2016-08-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",281.984,GWh
Argentina,2016-08-01,Net Electricity Production,Oil and Petroleum Products,1591.317,GWh
Argentina,2016-08-01,Net Electricity Production,Natural Gas,6693.468,GWh
Argentina,2016-08-01,Net Electricity Production,Combustible Renewables,23.982,GWh
Argentina,2016-08-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Argentina,2016-08-01,Net Electricity Production,Hydro,2023.766,GWh
Argentina,2016-08-01,Net Electricity Production,Wind,44.938,GWh
Argentina,2016-08-01,Net Electricity Production,Solar,1.297,GWh
Argentina,2016-08-01,Net Electricity Production,Geothermal,0.0,GWh
Argentina,2016-08-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2093.984,GWh
Brazil,2016-08-01,Net Electricity Production,Electricity,48198.4997,GWh
Brazil,2016-08-01,Net Electricity Production,Nuclear,1399.8083,GWh
Brazil,2016-08-01,Net Electricity Production,Total Combustible Fuels,13809.597,GWh
Brazil,2016-08-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1951.444,GWh
Brazil,2016-08-01,Net Electricity Production,Oil and Petroleum Products,1133.3611,GWh
Brazil,2016-08-01,Net Electricity Production,Natural Gas,4941.5711,GWh
Brazil,2016-08-01,Net Electricity Production,Combustible Renewables,5778.1292,GWh
Brazil,2016-08-01,Net Electricity Production,Other Combustible Non-Renewables,5.0917,GWh
Brazil,2016-08-01,Net Electricity Production,Hydro,29557.7604,GWh
Brazil,2016-08-01,Net Electricity Production,Wind,3422.919,GWh
Brazil,2016-08-01,Net Electricity Production,Solar,8.415,GWh
Brazil,2016-08-01,Net Electricity Production,Geothermal,0.0,GWh
Brazil,2016-08-01,Net Electricity Production,Other Renewables,0.0,GWh
Brazil,2016-08-01,Net Electricity Production,Not Specified,0.0,GWh
Brazil,2016-08-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",38767.2236,GWh
Chile,2016-07-01,Net Electricity Production,Electricity,6535.106,GWh
Chile,2016-07-01,Net Electricity Production,Total Combustible Fuels,4641.033,GWh
Chile,2016-07-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2496.844,GWh
Chile,2016-07-01,Net Electricity Production,Oil and Petroleum Products,452.823,GWh
Chile,2016-07-01,Net Electricity Production,Natural Gas,1147.989,GWh
Chile,2016-07-01,Net Electricity Production,Combustible Renewables,543.377,GWh
Chile,2016-07-01,Net Electricity Production,Hydro,1544.296,GWh
Chile,2016-07-01,Net Electricity Production,Wind,166.025,GWh
Chile,2016-07-01,Net Electricity Production,Solar,183.752,GWh
Chile,2016-07-01,Net Electricity Production,Not Specified,0.0,GWh
Chile,2016-07-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2437.45,GWh
Chile,2016-07-01,Total Imports,Electricity,0.0,GWh
Chile,2016-07-01,Distribution Losses,Electricity,252.981,GWh
Chile,2016-07-01,Final Consumption (Calculated),Electricity,6282.125,GWh
Colombia,2016-07-01,Net Electricity Production,Electricity,6232.295,GWh
Colombia,2016-07-01,Net Electricity Production,Total Combustible Fuels,1644.77,GWh
Colombia,2016-07-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",419.365,GWh
Colombia,2016-07-01,Net Electricity Production,Oil and Petroleum Products,167.389,GWh
Colombia,2016-07-01,Net Electricity Production,Natural Gas,949.527,GWh
Colombia,2016-07-01,Net Electricity Production,Combustible Renewables,108.489,GWh
Colombia,2016-07-01,Net Electricity Production,Hydro,4579.753,GWh
Colombia,2016-07-01,Net Electricity Production,Wind,7.022,GWh
Colombia,2016-07-01,Net Electricity Production,Solar,0.75,GWh
Colombia,2016-07-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4696.014,GWh
Colombia,2016-07-01,Total Imports,Electricity,15.983,GWh
Colombia,2016-07-01,Total Exports,Electricity,0.186,GWh
Colombia,2016-07-01,Distribution Losses,Electricity,598.261,GWh
Colombia,2016-07-01,Final Consumption (Calculated),Electricity,5649.831,GWh
Mexico,2016-07-01,Net Electricity Production,Electricity,28879.025,GWh
